CITIZEN,GEO,Y2015M01,Y2015M02,Y2015M03,Y2015M04,Y2015M05,Y2015M06,Y2015M07,Y2015M08,Y2015M09,Y2015M10,Y2015M11,Y2015M12
Mexico,Belgium,0,0,0,0,0,0,0,5,0,0,0,
Mexico,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Mexico,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Mexico,Denmark,0,0,0,0,0,0,0,0,0,0,,
Mexico,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Finland,0,0,0,0,0,0,0,0,5,0,0,
Mexico,France,0,0,0,0,0,5,0,0,0,0,,
Mexico,Germany,0,0,0,0,5,0,0,0,0,0,0,0
Mexico,Greece,0,0,0,0,0,0,0,0,0,0,,
Mexico,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Ireland,0,0,0,0,0,0,0,0,0,0,,
Mexico,Italy,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Mexico,Malta,0,0,0,0,0,0,0,0,0,,,
Mexico,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Mexico,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Poland,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Portugal,0,0,0,0,0,0,0,0,0,0,,
Mexico,Romania,0,0,0,0,0,0,0,0,0,0,,
Mexico,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Mexico,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Mexico,Spain,5,0,0,5,0,0,0,0,0,,,
Mexico,Sweden,0,0,0,0,0,0,0,0,0,5,0,
Mexico,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Mexico,UK,0,5,0,0,0,5,5,5,0,0,,
Moldova,Austria,0,5,0,5,0,5,0,5,0,5,,
Moldova,Belgium,0,0,0,0,0,0,0,5,0,5,0,
Moldova,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Moldova,Czech Rep.,0,0,5,0,5,5,0,0,0,0,,
Moldova,Denmark,0,0,0,0,0,0,0,0,0,0,,
Moldova,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Finland,10,0,0,0,0,0,5,0,0,0,0,
Moldova,France,0,5,15,5,0,5,0,0,0,0,,
Moldova,Germany,45,70,85,105,115,240,155,140,205,165,120,120
Moldova,Greece,0,0,0,0,5,5,0,0,5,5,,
Moldova,Hungary,0,0,0,0,5,0,0,0,0,0,0,
Moldova,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Ireland,0,0,0,0,0,0,0,0,0,0,,
Moldova,Italy,5,0,5,5,5,0,0,5,5,0,5,
Moldova,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Moldova,Malta,0,0,0,0,0,0,0,0,0,,,
Moldova,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Moldova,Norway,0,0,0,0,0,0,0,5,0,0,0,0
Moldova,Poland,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Portugal,0,0,0,0,0,0,0,0,0,0,,
Moldova,Romania,0,0,0,5,5,0,0,0,0,5,,
Moldova,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Moldova,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Moldova,Spain,0,0,0,0,0,0,0,0,0,,,
Moldova,Sweden,0,0,5,0,5,5,0,5,5,5,5,
Moldova,Switzerland,0,0,5,5,0,0,5,5,0,0,0,
Moldova,UK,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Austria,15,20,10,25,10,25,20,25,10,5,,
Mongolia,Belgium,5,0,0,5,0,0,5,5,0,0,0,
Mongolia,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Czech Rep.,0,0,5,0,5,0,0,5,0,0,,
Mongolia,Denmark,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Finland,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,France,20,25,20,25,25,10,10,15,5,15,,
Mongolia,Germany,70,35,40,70,35,30,25,20,20,10,15,15
Mongolia,Greece,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Hungary,0,5,10,5,5,40,20,10,0,0,0,
Mongolia,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Ireland,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Italy,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Malta,0,0,0,0,0,0,0,0,0,,,
Mongolia,Netherlands,45,15,40,40,30,65,55,15,10,40,,
Mongolia,Norway,0,5,0,10,5,0,0,0,0,5,0,0
Mongolia,Poland,0,5,0,0,0,0,0,0,0,0,0,
Mongolia,Portugal,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Romania,0,0,0,0,0,0,0,0,0,0,,
Mongolia,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Mongolia,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Mongolia,Spain,0,0,0,0,0,0,0,0,0,,,
Mongolia,Sweden,75,65,100,65,65,65,100,75,90,115,175,
Mongolia,Switzerland,15,5,5,5,20,10,5,10,15,10,15,
Mongolia,UK,0,0,0,0,0,0,5,0,0,0,,
Montenegro,Austria,0,5,0,0,0,0,5,0,0,0,,
Montenegro,Belgium,0,0,0,0,0,5,0,0,0,5,0,
Montenegro,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Croatia,0,0,5,0,0,0,0,0,0,0,0,
Montenegro,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Denmark,0,0,0,0,0,0,0,5,0,0,,
Montenegro,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Finland,0,5,0,0,5,0,0,5,0,0,0,
Montenegro,France,15,10,30,20,25,25,15,0,0,0,,
Montenegro,Germany,120,195,275,330,350,795,685,340,210,125,130,80
Montenegro,Greece,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Hungary,5,0,0,0,0,0,0,0,0,0,0,
Montenegro,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Ireland,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Italy,0,0,0,0,0,5,0,0,0,0,0,
Montenegro,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Luxembourg,15,5,10,5,10,10,5,5,5,0,,
Montenegro,Malta,0,0,0,0,0,0,0,0,0,,,
Montenegro,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Norway,5,0,5,0,5,0,0,0,0,5,0,0
Montenegro,Poland,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Portugal,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Romania,0,0,0,0,0,0,0,0,0,0,,
Montenegro,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Montenegro,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Spain,0,0,0,0,0,0,0,0,0,,,
Montenegro,Sweden,10,15,15,10,15,5,30,5,20,5,0,
Montenegro,Switzerland,0,5,0,0,0,0,0,10,0,0,0,
Montenegro,UK,0,0,0,0,0,0,0,0,0,0,,
Morocco,Austria,30,25,30,35,60,60,35,30,25,65,,
Morocco,Belgium,15,15,10,15,10,15,25,15,20,30,25,
Morocco,Bulgaria,0,0,5,0,0,0,0,0,0,0,0,
Morocco,Croatia,0,0,0,0,0,0,0,0,5,0,0,
Morocco,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Morocco,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Morocco,Denmark,15,30,15,10,20,15,5,15,15,10,,
Morocco,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Morocco,Finland,10,5,10,25,5,5,5,15,10,10,10,
Morocco,France,25,15,25,30,25,30,30,20,30,35,,
Morocco,Germany,160,70,185,140,170,190,100,85,115,115,190,230
Morocco,Greece,10,0,5,5,5,5,5,5,5,10,,
Morocco,Hungary,5,10,15,60,40,60,30,30,20,0,0,
Morocco,Iceland,0,0,0,0,0,0,0,0,0,0,5,
Morocco,Ireland,0,0,0,0,0,0,0,0,0,0,,
Morocco,Italy,30,45,30,35,15,25,30,45,70,50,105,
Morocco,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Morocco,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,Luxembourg,0,0,5,0,0,0,0,0,0,0,,
Morocco,Malta,0,0,0,0,0,0,0,0,0,,,
Morocco,Netherlands,5,10,10,5,5,15,5,10,5,5,,
Morocco,Norway,5,15,5,5,15,5,10,5,10,25,30,10
Morocco,Poland,0,0,0,0,0,0,0,0,0,0,0,
Morocco,Portugal,5,5,5,0,0,0,0,0,0,5,,
Morocco,Romania,0,0,0,0,0,0,0,0,0,0,,
Morocco,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Morocco,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Morocco,Spain,15,25,35,30,25,20,30,30,45,,,
Morocco,Sweden,70,90,60,55,55,65,55,70,85,90,115,
Morocco,Switzerland,55,45,30,45,30,25,20,35,30,30,15,
Morocco,UK,5,10,5,15,5,5,5,5,15,5,,
Mozambique,Austria,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Denmark,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Finland,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,France,0,0,0,0,0,0,0,0,5,0,,
Mozambique,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,Greece,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Ireland,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Italy,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Malta,0,0,0,0,0,0,0,0,0,,,
Mozambique,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,Poland,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Portugal,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Romania,0,0,0,0,0,0,0,0,0,0,,
Mozambique,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Mozambique,Spain,0,0,0,0,0,0,0,0,0,,,
Mozambique,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,UK,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Austria,0,0,0,0,0,0,5,10,0,5,,
Myanmar,Belgium,0,0,0,0,0,0,0,0,0,5,0,
Myanmar,Bulgaria,0,0,0,0,0,5,5,5,0,0,0,
Myanmar,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Denmark,0,0,0,0,0,0,0,0,5,0,,
Myanmar,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Finland,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,France,5,10,5,0,5,5,5,0,0,0,,
Myanmar,Germany,5,5,0,5,5,10,5,5,5,5,5,0
Myanmar,Greece,0,5,0,0,5,5,0,0,0,0,,
Myanmar,Hungary,0,0,5,0,0,10,15,25,10,0,0,
Myanmar,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Ireland,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Italy,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Malta,0,0,0,0,0,0,0,0,0,,,
Myanmar,Netherlands,0,5,5,0,5,0,5,0,5,5,,
Myanmar,Norway,0,0,0,0,0,0,0,5,0,5,0,0
Myanmar,Poland,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Portugal,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Romania,0,0,0,0,0,0,0,0,0,0,,
Myanmar,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Myanmar,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Myanmar,Spain,0,0,0,0,0,0,0,0,0,,,
Myanmar,Sweden,0,0,0,0,0,0,0,0,0,0,5,
Myanmar,Switzerland,0,0,0,0,0,0,0,5,0,0,0,
Myanmar,UK,15,10,15,15,15,25,10,20,10,15,,
Namibia,Austria,0,0,0,0,0,0,0,0,0,0,,
Namibia,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Namibia,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Namibia,Denmark,0,0,0,0,0,0,0,0,0,0,,
Namibia,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Finland,0,0,0,0,0,0,0,0,0,0,0,
Namibia,France,0,0,0,0,0,0,0,0,0,0,,
Namibia,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Greece,0,0,0,0,0,0,0,0,0,0,,
Namibia,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Ireland,0,0,0,0,0,0,0,0,0,0,,
Namibia,Italy,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Namibia,Malta,0,0,0,0,0,0,0,0,0,,,
Namibia,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Namibia,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Poland,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Portugal,0,0,0,0,0,0,0,0,0,0,,
Namibia,Romania,0,0,0,0,0,0,0,0,0,0,,
Namibia,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Namibia,Spain,0,0,0,0,0,0,0,0,0,,,
Namibia,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Namibia,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Namibia,UK,0,0,10,5,5,0,0,5,5,5,,
Nepal,Austria,0,0,0,5,0,5,5,5,5,5,,
Nepal,Belgium,0,5,5,5,10,15,10,5,10,10,5,
Nepal,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Cyprus,0,0,0,0,0,5,0,0,0,0,,
Nepal,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Nepal,Denmark,0,0,0,0,0,5,0,0,0,0,,
Nepal,Estonia,0,0,5,0,0,0,0,0,0,0,0,
Nepal,Finland,0,0,0,0,0,0,0,0,0,0,45,
Nepal,France,5,5,5,5,5,0,5,5,5,5,,
Nepal,Germany,0,0,0,0,0,0,5,0,0,0,5,0
Nepal,Greece,0,0,0,0,0,0,0,0,0,0,,
Nepal,Hungary,0,0,0,0,5,0,0,20,0,0,0,
Nepal,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Ireland,0,0,0,0,0,0,0,0,5,0,,
Nepal,Italy,0,5,5,5,0,0,0,0,0,0,5,
Nepal,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Nepal,Malta,0,0,0,0,0,0,0,0,0,,,
Nepal,Netherlands,5,0,0,0,5,5,5,0,0,5,,
Nepal,Norway,0,0,0,0,0,0,0,0,0,0,55,0
Nepal,Poland,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Portugal,0,0,0,0,0,0,0,0,0,0,,
Nepal,Romania,0,0,0,0,0,0,0,0,0,0,,
Nepal,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Nepal,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,Spain,0,0,0,0,0,0,0,0,0,,,
Nepal,Sweden,5,0,0,0,10,5,5,0,5,5,20,
Nepal,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Nepal,UK,10,10,5,5,0,10,5,0,5,10,,
Nicaragua,Austria,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Denmark,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Finland,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,France,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Greece,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Ireland,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Italy,0,0,0,0,0,0,0,0,0,5,0,
Nicaragua,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Malta,0,0,0,0,0,0,0,0,0,,,
Nicaragua,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Poland,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Portugal,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Romania,0,0,0,0,0,0,0,0,0,0,,
Nicaragua,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Nicaragua,Spain,0,0,0,0,0,0,0,0,0,,,
Nicaragua,Sweden,0,0,0,0,0,0,0,0,5,5,5,
Nicaragua,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
Nicaragua,UK,0,0,0,0,0,0,0,0,0,0,,
Niger,Austria,0,0,5,0,0,0,0,5,0,0,,
Niger,Belgium,5,5,10,15,15,15,5,5,5,10,0,
Niger,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Niger,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Niger,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Niger,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Niger,Denmark,0,0,0,0,0,0,0,0,0,0,,
Niger,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Niger,Finland,0,0,0,0,0,0,0,0,0,0,0,
Niger,France,0,5,0,5,5,0,0,5,5,5,,
Niger,Germany,5,15,15,10,15,30,20,5,15,15,20,10
Niger,Greece,0,0,0,0,0,0,0,0,0,0,,
Niger,Hungary,0,0,0,10,0,0,0,10,0,0,0,
Niger,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Niger,Ireland,0,0,0,0,0,0,0,0,0,0,,
Niger,Italy,5,10,10,5,5,15,15,10,15,20,25,
Niger,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Niger,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
Niger,Malta,0,0,0,0,0,0,0,0,0,,,
Niger,Netherlands,0,0,0,0,0,0,0,0,0,0,,
Niger,Norway,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Poland,0,0,0,0,0,0,0,0,0,0,0,
Niger,Portugal,0,0,0,0,0,0,0,0,0,0,,
Niger,Romania,0,0,0,0,0,0,0,0,0,0,,
Niger,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Niger,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Niger,Spain,0,0,0,0,0,0,0,0,0,,,
Niger,Sweden,0,0,0,0,0,0,0,0,0,0,0,
Niger,Switzerland,5,5,0,0,5,0,0,5,0,5,0,
Niger,UK,0,0,0,0,0,0,0,0,0,0,,
Nigeria,Austria,45,75,85,90,120,120,105,155,180,140,,
Nigeria,Belgium,15,10,25,10,10,5,25,15,5,15,5,
Nigeria,Bulgaria,0,5,0,0,0,0,0,0,5,0,0,
Nigeria,Croatia,5,0,0,0,0,0,0,0,0,0,0,
Nigeria,Cyprus,0,0,0,5,0,0,0,0,0,0,,
Nigeria,Czech Rep.,5,5,0,0,0,0,0,0,5,0,,
Nigeria,Denmark,10,5,10,10,15,10,10,5,10,15,,
Nigeria,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,Finland,5,15,15,15,10,10,15,15,15,15,10,
Nigeria,France,105,130,130,130,105,120,135,115,150,195,,
Nigeria,Germany,485,450,310,365,630,685,640,530,510,345,255,95
Nigeria,Greece,30,35,30,25,30,30,45,30,30,25,,
Nigeria,Hungary,15,20,50,100,105,140,180,315,65,5,5,
Nigeria,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,Ireland,25,10,10,10,10,5,15,15,20,20,,
Nigeria,Italy,620,600,585,630,1050,1345,2415,2330,2955,2465,1970,
Nigeria,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Luxembourg,5,5,0,0,0,0,5,0,5,5,,
Nigeria,Malta,0,0,0,5,5,5,5,0,0,,,
Nigeria,Netherlands,20,25,25,20,25,20,15,20,35,30,,
Nigeria,Norway,15,10,15,15,5,15,10,10,10,10,10,0
Nigeria,Poland,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,Portugal,0,0,0,0,0,0,0,0,0,0,,
Nigeria,Romania,0,0,0,0,0,0,0,0,0,0,,
Nigeria,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
Nigeria,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,Spain,10,20,20,20,10,10,15,10,15,,,
Nigeria,Sweden,30,40,40,30,35,35,40,30,55,50,45,
Nigeria,Switzerland,80,60,70,75,70,75,60,100,65,105,85,
Nigeria,UK,130,115,145,95,105,135,145,105,135,115,,
North Korea,Austria,0,0,0,0,0,0,0,0,0,0,,
North Korea,Belgium,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Croatia,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Cyprus,0,0,0,0,0,0,0,0,0,0,,
North Korea,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
North Korea,Denmark,0,0,0,0,0,0,0,0,0,0,,
North Korea,Estonia,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Finland,0,0,0,0,0,0,0,0,0,0,0,
North Korea,France,0,0,5,5,5,0,5,5,5,0,,
North Korea,Germany,0,0,5,5,5,5,0,0,5,5,5,0
North Korea,Greece,0,0,0,0,0,0,0,0,0,0,,
North Korea,Hungary,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Iceland,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Ireland,0,0,0,0,0,0,0,0,0,0,,
North Korea,Italy,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Latvia,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
North Korea,Malta,0,0,0,0,0,0,0,0,0,,,
North Korea,Netherlands,0,0,0,0,0,0,0,0,0,0,,
North Korea,Norway,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,Poland,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Portugal,0,0,0,0,0,0,0,0,0,0,,
North Korea,Romania,0,0,0,0,0,0,0,0,0,0,,
North Korea,Slovakia,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0
North Korea,Spain,0,0,0,0,0,0,0,0,0,,,
North Korea,Sweden,0,0,0,0,0,0,0,0,0,0,0,
North Korea,Switzerland,0,0,0,0,0,0,0,0,0,0,0,
North Korea,UK,0,10,5,0,10,5,0,0,5,5,,
Oman,Austria,0,0,0,0,0,0,0,0,0,0,,
Oman,Belgium,0,0,0,0,0,0,0,0,0,0,0,
Oman,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,
Oman,Croatia,0,0,0,0,0,0,0,0,0,0,0,
Oman,Cyprus,0,0,0,0,0,0,0,0,0,0,,
Oman,Czech Rep.,0,0,0,0,0,0,0,0,0,0,,
Oman,Denmark,0,0,0,0,0,0,0,0,0,0,,
Oman,Estonia,0,0,0,0,0,0,0,0,0,0,0,
Oman,Finland,0,0,0,0,0,0,0,0,0,0,0,
Oman,France,0,0,0,0,0,0,0,0,0,0,,
Oman,Germany,0,0,0,0,0,0,0,0,0,0,0,0
Oman,Greece,0,0,0,0,0,0,0,0,0,0,,
Oman,Hungary,0,0,0,0,0,0,0,0,0,0,0,
Oman,Iceland,0,0,0,0,0,0,0,0,0,0,0,
Oman,Ireland,0,0,0,0,0,0,0,0,0,0,,
Oman,Italy,0,0,0,0,0,0,0,0,0,0,0,
Oman,Latvia,0,0,0,0,0,0,0,0,0,0,0,
Oman,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0
Oman,Luxembourg,0,0,0,0,0,0,0,0,0,0,,
